skill_name,skill_link,skill_description
Gruffalo Move,https://www.amazon.com/Magic-Light-Pictures-Gruffalo-Move/dp/B081J4633W/ref=sr_1_490?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-490,"Join Mouse in the deep dark wood with this immersive and interactive voice game. Ask Alexa, ""open Gruffalo Move"" and enter the magical world of Julia Donaldson and Axel Scheffler's much loved characters. Based on the award winning animation by Magic Light Pictures, you can explore sound and music as you meet a new animal day by day. Tip-toe like Fox, ""Toowhit toowhoo"" with Owl and slither with Snake to complete all the activities and unlock the soothing sleep sounds in time to say goodnight to your little Gruffalo."
What Animal Am I?,https://www.amazon.com/Sharman-What-Animal-Am-I/dp/B081GV8Y7V/ref=sr_1_492?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-492,"The fun animal guessing game for kids of all ages!  Developed by Speech professionals to promote a variety of speech and communication skills! Alexa will pretend to be an animal and it's your job to guess who she is pretending to be! All the Animal guessing games consist of: * A Fun rhyming Riddle * Creative Clues * Fun facts about the animal Alexa was pretending to be! If you have a compatible device, Alexa will show some stunning photography of the animals and the habitats they reside in. The game has been developed in partnership with a certified Speech and Language Therapist.  Particular effort has been made to promote key areas of communication development. * Listening - The riddles rhyme so as to be engaging for ears young and old. * Memory - To recall earlier clues and combine with later ones and deduce the animal. * Turn Taking - Alexa models the key process of speaking in turn before giving the player a chance to guess. * Building Vocabulary - Uses a variety of language to deepen the semantic knowledge of words. * Clear Speech - Alexa accepts common mispronunciations of animals (ie 'munti' for 'monkey') and models the correct pronunciation. * Visual Association - On Echo devices with screens, the skill associates the word with engaging pictures. * Positive Reinforcement - Alexa encourages the player positively, there is no score keeping and no penalty for incorrect answers. * Repetition - The format doesn't change, so each of the above is positively reinforced with each new play. If you are enjoying the game, leave us a review! Terms ------- All effort has been made to ensure the animal facts are accurate at the time of writing.  Please let us know if we've got something not quite right! Privacy Policy ---------------- This skill only stores the number of times you have heard an animal clue.  This is to reduce the chance of hearing the same one in succession. It contains no ads, does not communicate outside the Amazon Web Services ecosystem and uses no other personal data."
Maybee yes,https://www.amazon.com/Alexs-Apps-Maybee-yes/dp/B081MSLWN3/ref=sr_1_488?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-488,"Ask Alexa yes/no questions any time, and she'll provide a randomly-selected response (some variation of yes, no, or maybe). You can ask as many questions as you want as often as you want. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Roll A Dice,https://www.amazon.com/Rishabh-dinkar-Roll-A-Dice/dp/B081N6HTJ8/ref=sr_1_487?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-487,This is Roll a dice Game and here we roll a dice and generate random number between 1 to 6.
Astroturkeys,https://www.amazon.com/Touch-Press-Astroturkeys/dp/B081K619QK/ref=sr_1_489?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-489,Crack codes. Defend your town. SAVE THE WORLD from a crazed invasion of cybernetic turkeys! Help Cousin Raylene solve increasingly difficult sequencing puzzles to activate the tower defenses that keep the Astroturkeys at bay. The more you progress the more you learn about the Astroturkeys— Get ready to: ● Defend the town of Ding Dong. ● Strategize!! Chose which defence towers to upgrade to. ● Campaign! Your progress is saved. ● Discover! Unock different mutations of Astroturkeys as you progress ● Achieve different victories: Regional Victory. Continental Victory. Ultimate World Victory! ● Advance your skills and beat your score. ● Laugh! Some of the defence towers are a little bit crazy. But there’s always a pattern. ● Experience rich audio and gameplay. ● Fully multi-modal. Watch the Astroturkeys advance on your town ● And more!
Space Facts,https://www.amazon.com/I-am-a-Student-Space/dp/B081NHJV31/ref=sr_1_485?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-485,"Enter your description for the skill Space Facts Basically these are  the statements or questions on space for eg.solar planets , or satellite related statements."
Toss A Coin,https://www.amazon.com/Rishabh-dinkar-Toss-A-Coin/dp/B081NDSHSF/ref=sr_1_486?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-486,Welcome to Toss a coin Game. Here we toss a coin and give you the Head or Tail
Kanakku pudhir,https://www.amazon.com/S-Krupashankar-Kanakku-pudhir/dp/B081D5WJSY/ref=sr_1_497?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-497,"Pick a random number and apply a few calculations. Along the way, respond to Alexa to help it guess the number. To start, try ""Alexa, open math magic try"""
Clip that someone clip that,https://www.amazon.com/Clip-that-someone-clip/dp/B081755NL1/ref=sr_1_501?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-501,Alexa quizzes you on trivia topics. Provide the answer and try to achieve a high score. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
ash list,https://www.amazon.com/Anant-Rungta-ash-list/dp/B081RDTPNC/ref=sr_1_482?dchild=1&qid=1624647545&rnid=14284832011&s=alexa-skills&sr=1-482,"Get to know about your pokemons, by telling just their names."
Basic math quiz,https://www.amazon.com/kadenon-Basic-math-quiz/dp/B07ZKF29FY/ref=sr_1_510?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-510,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Le Quiz moderne,https://www.amazon.com/Ormes-Esport-Le-Quiz-moderne/dp/B07ZJKDF2X/ref=sr_1_512?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-512,The main language is the  French / La langue principale est le Français French : Défier vos amis sur le Quiz moderne !  Ce jeu est entièrement en français Jeu tout public English : Challenge your friends on the modern Quiz ! This game is entirely in French Game for all ages
My lord,https://www.amazon.com/N1ko-My-lord/dp/B07ZK8B9SN/ref=sr_1_511?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-511,random response
Whose Turn,https://www.amazon.com/Bhavn-Whose-Turn/dp/B07ZL3QD6T/ref=sr_1_509?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-509,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Ultimate comics quiz,https://www.amazon.com/Captain-Swift-Ultimate-comics-quiz/dp/B07ZTXKZWS/ref=sr_1_507?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-507,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Pick a number and guess it,https://www.amazon.com/SacredPurple-Pick-number-guess/dp/B07ZPTN7W1/ref=sr_1_508?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-508,"Ask Alexa ""pick a number"". Specify your range and she shall give you a probability as a hint =]. Guess the number like ""maybe 69"" or ""I put my bet on 13"" and hope you got it correct. You can play this tiny game how much ever as you would like by simply invoking ""pick a number"". Please do make sure you give a small to big number range and use a keyword while predicting your guess ( this will be soon fixed in an update). A wrong guess will end the skill but you can say stop anytime to quit. Happy guessing !"
Who's turn,https://www.amazon.com/Shannon-Whos-turn/dp/B0811WX6PZ/ref=sr_1_506?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-506,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
"Eeny, meeny, miny, moe",https://www.amazon.com/Gean-Martinez-Eeny-meeny-miny/dp/B0812379XL/ref=sr_1_505?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-505,"Entertain children with this classic pointing game Eeny, meeny, miny, moe. Children can follow alexa's rhyme while pointing to play this game."
Princess Fairy Tale,https://www.amazon.com/Jahnavi-Niketan-Princess-Fairy-Tale/dp/B08124YR4D/ref=sr_1_504?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-504,"Play an interactive prince and princess-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Dragon cave,https://www.amazon.com/Chris-Dragon-cave/dp/B08126F3FG/ref=sr_1_503?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-503,Play an interactive adventure-themed story with sound effects and prompts. Get ready for laughs and giggles as players fill in the blanks. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Push Up,https://www.amazon.com/Baconator99-Push-Up/dp/B0819YKNHJ/ref=sr_1_498?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-498,Just do this every night It is a good and simple workout.
Whose Turn,https://www.amazon.com/Snehal-Biju-Whose-Turn/dp/B08129717M/ref=sr_1_502?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-502,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Who's next,https://www.amazon.com/Prakhar-Whos-next/dp/B0817XTL29/ref=sr_1_499?dchild=1&qid=1624647547&rnid=14284832011&s=alexa-skills&sr=1-499,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
