skill_name,skill_link,skill_description
Chore chart,https://www.amazon.com/Bryan-Chore-chart/dp/B0867R6L2C/ref=sr_1_468?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-468,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
My Math Trivia,https://www.amazon.com/Deku-My-Math-Trivia/dp/B0867RSKT6/ref=sr_1_467?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-467,Alexa quizzes you on trivia topics. Provide the answer and try to achieve a high score. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Master Angel's Daily Workout,https://www.amazon.com/Hongs-Martial-Arts-School-Workout/dp/B0865RVNS4/ref=sr_1_479?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-479,"Work Out with Hong's Daily workouts to continue practicing your Tang Soo Do training.  Daily workouts to include push-ups, sit-ups, squats, kicking, punching and awesome jump kicks. Continue to workout and challenge your family members to do it with you. Don't forget to share your awesome videos/images via our Facebook page. www.facebook.com/hongsima.nw"
My Subtraction Flashcards 0-10,https://www.amazon.com/Miss-Kyes-Subtraction-Flashcards-0-10/dp/B0865P3VLR/ref=sr_1_480?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-480,"Alexa can help you learn your subtraction facts. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score."
Chore chart,https://www.amazon.com/Joe-Chore-chart/dp/B08689XTJZ/ref=sr_1_466?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-466,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Eighth Gup Review,https://www.amazon.com/Hongs-Martial-Arts-School-Eighth/dp/B0866633M1/ref=sr_1_478?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-478,"Hong's Martial Arts School has created an Alexa skill so it can help you learn Korean terminology. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score."
Red Kicks Flashcards,https://www.amazon.com/Hongs-Martial-Arts-School-Flashcards/dp/B08666W6CR/ref=sr_1_477?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-477,"Hong's Martial Arts School and Alexa can help you learn new Korean terminology for your upcoming belt testing. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Eight Key Concepts,https://www.amazon.com/Hongs-Martial-Arts-School-Concepts/dp/B08666YKN7/ref=sr_1_476?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-476,"Hong's Martial Arts School and Alexa can help you learn new Korean terminology for your upcoming belt testing. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Ten Articles,https://www.amazon.com/Hongs-Martial-Arts-School-Articles/dp/B086674XJ7/ref=sr_1_475?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-475,Alexa will read aloud Hong's Martial Arts School Ten Articles to you and ask you questions about each passage. Test your listening comprehension by remembering facts and details. Answer correctly and achieve a high score. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Green Belt Flashcards,https://www.amazon.com/Hongs-Martial-Arts-School-Flashcards/dp/B086679NW7/ref=sr_1_474?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-474,"Hong's Martial Arts School and Alexa can help you learn new Korean terminology for your upcoming belt testing. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Fifth Gup Flashcards,https://www.amazon.com/Hongs-Martial-Arts-School-Flashcards/dp/B08667F7QR/ref=sr_1_473?dchild=1&qid=1624647191&rnid=14284832011&s=alexa-skills&sr=1-473,"Hong's Martial Arts School can help you learn new Korean terminology for your upcoming belt testing. You can review the flash cards and then test your knowledge. At any point you can say ""Alexa, review mode"" to switch to review or say ""Alexa, test mode"" to start a test. You can say ""Alexa, next"" to move to the next card. At any point during the test, you can say ""Alexa, what's my score"" to get your current test score. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Orange Office,https://www.amazon.com/Orange-Office-721/dp/B085WTNXHZ/ref=sr_1_485?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-485,Provide answers to common workplace questions
The families chores,https://www.amazon.com/Michael-The-families-chores/dp/B08622N376/ref=sr_1_482?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-482,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Whose Turn,https://www.amazon.com/Chrissy-Whose-Turn/dp/B085T5WM4K/ref=sr_1_486?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-486,Clean the litter box
space facts,https://www.amazon.com/loky-space-facts/dp/B085ZKJDT2/ref=sr_1_483?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-483,"This skill is a continuously updated list of the most incredible, awe-inspiring and unbelievable facts about space. Whether it's for kids looking to learn more about space, or you're looking for incredible facts for an article, or even if you just love space facts for no real reason, this is for you."
How Many Days,https://www.amazon.com/Just-Launch-Media-Many-Days/dp/B08629MCP8/ref=sr_1_481?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-481,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Quiz Wizard,https://www.amazon.com/Concurd-Quiz-Wizard/dp/B085Y32674/ref=sr_1_484?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-484,"Play an interesting game of quiz with Alexa. While playing the quiz, you can say ""Alexa, next"" to move to the next question. At any point, you can say ""Alexa, stop"" to exit the quiz. This quiz mainly focuses on shapes and polygons."
Chore chart,https://www.amazon.com/Erin-Chore-chart/dp/B085HJJ3Y3/ref=sr_1_496?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-496,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Which Word,https://www.amazon.com/Brainspray-Which-Word/dp/B085M98Y47/ref=sr_1_495?dchild=1&qid=1624647193&rnid=14284832011&s=alexa-skills&sr=1-495,"From the team that helped a three year old go from phonics to reading at a second grade level comes ""Which Word.""   Which Words introduces the concept of phonics and allows early English readers to practice matching initial letters with words to improve phonic fluency."
