skill_name,skill_link,skill_description
Papio Menu Lunch Bot,https://www.amazon.com/Jeff-Sheets-Papio-Menu-Lunch/dp/B08ZNJ2FQY/ref=sr_1_286?dchild=1&qid=1624660595&s=alexa-skills&sr=1-286,"Hear the elementary lunch menu for Papillion La-Vista Schools from Alexa by saying: ""Alexa ask Papio Menu what's for lunch today"" or ""Alexa ask Papio Menu what is for lunch tomorrow"" or ""Alexa ask Papio Menu what are we having for lunch on Friday"" or ""Alexa ask Papio Menu what is for lunch March 9, 2021"""
How Many Days,https://www.amazon.com/RS3-How-Many-Days/dp/B08ZSR9151/ref=sr_1_284?dchild=1&qid=1624660595&s=alexa-skills&sr=1-284,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Funny jokes,https://www.amazon.com/Rivcat-Funny-jokes/dp/B08ZYL4HLZ/ref=sr_1_282?dchild=1&qid=1624660595&s=alexa-skills&sr=1-282,"Try these lighthearted jokes to add more fun to your day. When using the skill, you can say ""Alexa, next"" to move to the next joke. At any point, you can say ""Alexa, stop"" to leave. Now laugh your butt off!"
Cuántos días,https://www.amazon.com/David-How-many-days/dp/B0916C26YB/ref=sr_1_279?dchild=1&qid=1624660595&s=alexa-skills&sr=1-279,Abre la skill y Alexa te dirá automáticamente cuántos días faltan para todos tus eventos próximos. Alexa también puede recordarte la fecha exacta de eventos específicos. Esta skill se creó usando un Skill Blueprint. Tus solicitudes para esta skill no se comparten con el desarrollador de la skill.
How Many Days,https://www.amazon.com/Jennifer-How-Many-Days/dp/B0916B1W9N/ref=sr_1_281?dchild=1&qid=1624660595&s=alexa-skills&sr=1-281,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Guess the animal,https://www.amazon.com/Gaggle-Guess-the-animal/dp/B0916FVN7M/ref=sr_1_278?dchild=1&qid=1624660595&s=alexa-skills&sr=1-278,"Do you know animals by the unique sounds they make? Are you an animal or nature lover? Take this trivia and see if you know your animal sounds. You can check your score at anytime to know how well you are faring during the quiz. To check your score, just say any of the following; score please, what's the score, what's my score, score, and check the score."
Halloween Break Day,https://www.amazon.com/Marat-M-Halloween-Break-Day/dp/B091TRR4L2/ref=sr_1_275?dchild=1&qid=1624660595&s=alexa-skills&sr=1-275,Listen to an interactive spooky story with sound effects and prompts
How Many Days,https://www.amazon.com/Peter-Hopkins-How-Many-Days/dp/B0922X3H3W/ref=sr_1_274?dchild=1&qid=1624660595&s=alexa-skills&sr=1-274,Open the skill and Alexa will automatically tell you how many days remain until all your upcoming events. Alexa can also remind you about the exact date for a specific events. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Pedro's Fire Challenge by American Red Cross,https://www.amazon.com/Pedros-Challenge-American-Red-Cross/dp/B091NFH66J/ref=sr_1_276?dchild=1&qid=1624660595&s=alexa-skills&sr=1-276,"Brought to you by The American Red Cross, Pedro the Penguin’s fire safety challenge is an interactive game that helps you get prepared for a home fire and learn to be fire safe. Each game is a set of 5 randomized activities, including a mixture of home fire safety activities, coping activities (because home fires can be stressful) and good old fashioned penguin fun. Each time you play, you will get a different set of challenges, making for never-ending excitement! The game is designed for 4-8 year olds and is suited to individual or group play - all you need is your Alexa and your imagination! Give yourself plenty of room to complete the activities, swimming like a penguin and practicing your smoke crawl takes plenty of space, after all!  Each time you complete the challenge, you'll earn a fire safety badge in your Alexa app. With 20 badges to collect, keep playing to collect them all! To locate the badges, open your Alexa app, navigate to the More menu on the right side of the menu bar and select Activity. There you will find your badge!  To get started, simply say “Hey Alexa, open Pedro’s Fire Challenge!”"
First Letter,https://www.amazon.com/Layla-First-Letter/dp/B091L3G6SC/ref=sr_1_277?dchild=1&qid=1624660595&s=alexa-skills&sr=1-277,How many things in a category can you name? Alexa quizzes you on items in a category that start with a certain letter. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Hiding Timer,https://www.amazon.com/Adam-Valentin-Hiding-Timer/dp/B0924L7BQ7/ref=sr_1_273?dchild=1&qid=1624660595&s=alexa-skills&sr=1-273,"Open the skill and ask Alexa for one of the pre-defined countdown timers. Alexa will read the into message and the countdown (10, 9, 8, ... 3, 2, 1), and then play a fun sound effect. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Valentine's Greeting,https://www.amazon.com/Barry-Valentines-Greeting/dp/B08ZD1JVM9/ref=sr_1_289?dchild=1&qid=1624660597&s=alexa-skills&sr=1-289,Play a Valentine's Day greeting card for your loved one. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
Chore chart,https://www.amazon.com/Mommy-Chore-chart/dp/B08Y4BYYHZ/ref=sr_1_304?dchild=1&qid=1624660597&s=alexa-skills&sr=1-304,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Cual le toca,https://www.amazon.com/Sandra-Escand%C3%B3n-feng-Which-touches/dp/B08YFGLYMR/ref=sr_1_302?dchild=1&qid=1624660597&s=alexa-skills&sr=1-302,"La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!"
Dad jokes,https://www.amazon.com/Zoe-fuentes-Dad-jokes/dp/B08YK5Q85V/ref=sr_1_301?dchild=1&qid=1624660597&s=alexa-skills&sr=1-301,"Try these lighthearted jokes to add more fun to your day. When using the skill, you can say ""Alexa, next"" to move to the next joke. At any point, you can say ""Alexa, stop"" to exit the skill. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer."
Family Trivia,https://www.amazon.com/Theresa-Family-Trivia/dp/B08Y56TPTG/ref=sr_1_303?dchild=1&qid=1624660597&s=alexa-skills&sr=1-303,Play a trivia game with your friends and family. Simply answer the questions Alexa asks from random categories. This skill was created using a Skill Blueprint. Your requests to this skill are not shared with the skill developer.
let's celebrate,https://www.amazon.com/Emily-lets-celebrate/dp/B08YR8X8HF/ref=sr_1_300?dchild=1&qid=1624660597&s=alexa-skills&sr=1-300,"Celebrate when a simple task is done. When you open the skill, Alexa will show one slide and show appreciation for your achievements. You can say ""Alexa, stop"" to exit anytime."
Whose turn,https://www.amazon.com/Yuvraj-soni-Whose-turn/dp/B08YRGLCTL/ref=sr_1_299?dchild=1&qid=1624660597&s=alexa-skills&sr=1-299,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
The Snowy Day Trivia Game,https://www.amazon.com/The-Snowy-Day-Trivia-Game/dp/B08YRS69GP/ref=sr_1_298?dchild=1&qid=1624660597&s=alexa-skills&sr=1-298,"Play a trivia game on the Amazon Original, ""The Snowy Day."" Play on an Echo Show 10 (3rd Gen) for fun motion experiences!"
Quién le toca,https://www.amazon.com/Guzman-Who-touches-him/dp/B08Z2SKBQJ/ref=sr_1_297?dchild=1&qid=1624660597&s=alexa-skills&sr=1-297,"La próxima vez que estés tratando de decidir a quién le toca escoger algo o hacer alguna tarea, solo pídele a Alexa que te ayude. Por ejemplo, si estás tratando de decidir a quién le toca escoger una película en una noche de película, Alexa puede seleccionar al azar el nombre de alguien de la lista. O si estás tratando de decidir quién debe sacar la basura, ¡Alexa también puede ayudar con eso!"
Who's next,https://www.amazon.com/Dorothy-Whos-next/dp/B08Z848DZ9/ref=sr_1_296?dchild=1&qid=1624660597&s=alexa-skills&sr=1-296,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Whose Turn,https://www.amazon.com/Gretchen-R-Whose-Turn/dp/B08Z84FGNB/ref=sr_1_295?dchild=1&qid=1624660597&s=alexa-skills&sr=1-295,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
Chore chart,https://www.amazon.com/Amber-Chore-chart/dp/B08Z89X3WQ/ref=sr_1_293?dchild=1&qid=1624660597&s=alexa-skills&sr=1-293,"Use this skill to keep track of chores that are assigned to each member of your household. You can ask Alexa to read the list of chores that are assigned to you each day, and you can log your chores as you complete them. Alexa automatically keeps score so you can complete with family members to see who finishes their chores first. Or last! The chore tracker automatically resets on Sunday each week. This skill was created using a Skill Blueprint.  Your requests to this skill are not shared with the skill developer."
Whose Turn,https://www.amazon.com/Will-Ingandable-Whose-Turn/dp/B08Z84PK49/ref=sr_1_294?dchild=1&qid=1624660597&s=alexa-skills&sr=1-294,"Next time you're trying to decide whose turn it is pick something or perform a task, just ask Alexa for help. For example, if you're trying to decide whose turn it is to pick a movie on movie night, Alexa can randomly select someone's name from the list. Or if you're trying to decide who should take out the trash, Alexa can help with that too!"
